,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,SequelName,HasSequel,isManga,4-koma manga,Book,Card game,Digital manga,Game,Light novel,Manga,Music,Novel,Original,Other,Picture book,Radio,Unknown,Visual novel,Web manga
14262,37446,Hyakuren no Haou to Seiyaku no Valkyria,600,"Fantasy, Harem",The Master of Ragnarok & Blesser of Einherjar,百錬の覇王と聖約の戦乙女〈ヴァルキュリア〉,TV,12,"Jul 8, 2018 to Sep 23, 2018",Summer 2018,"Sotsu, Crunchyroll SC Anime Fund",Funimation,EMT Squared,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,9004,1162,127112,267,11051,70422,3209,15334,27096,2143.0,2252.0,5512.0,10989.0,12412.0,9087.0,6192.0,3868.0,3149.0,3493.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14263,37447,Karakuri Circus (TV),800,"Action, Adventure, Mystery, Drama, Shounen",Le Cirque de Karakuri,からくりサーカス,TV,36,"Oct 11, 2018 to Jun 27, 2019",Fall 2018,"Fujipacific Music, Twin Engine",Unknown,Studio VOLN,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3260,1666,80469,341,12778,21784,5670,9074,31163,1901.0,2617.0,5168.0,6539.0,3930.0,2289.0,1167.0,481.0,209.0,185.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14264,37448,Ladyspo,500,"Action, Comedy, Sci-Fi",Unknown,レディスポ,TV,12,"Apr 10, 2018 to Jun 26, 2018",Spring 2018,"DAX Production, Quatre Stella, RME",Unknown,Brio Animation,Original,4 min. per ep.,PG-13 - Teens 13 or older,10997,7750,3101,2,205,625,69,433,1769,17.0,3.0,10.0,13.0,32.0,47.0,72.0,102.0,124.0,251.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14266,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,900,"Comedy, Supernatural, Drama, Romance, School",Rascal Does Not Dream of Bunny Girl Senpai,青春ブタ野郎はバニーガール先輩の夢を見ない,TV,13,"Oct 4, 2018 to Dec 27, 2018",Fall 2018,"Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa",Aniplex of America,CloverWorks,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,166,78,940033,29642,69842,685665,18520,17316,148690,116903.0,176251.0,163743.0,76681.0,25671.0,11086.0,4884.0,2143.0,1069.0,1469.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14267,37451,Boogiepop wa Warawanai (2019),800,"Psychological, Mystery, Horror",Boogiepop and Others,ブギーポップは笑わない,TV,18,"Jan 4, 2019 to Mar 29, 2019",Winter 2019,"AT-X, Kadokawa Media House, Kadokawa",Funimation,Madhouse,Light novel,23 min. per ep.,R - 17+ (violence & profanity),3187,896,167010,611,20125,48297,11426,20673,66489,2715.0,5327.0,11677.0,15117.0,8454.0,4636.0,2394.0,963.0,426.0,324.0,Boogiepop wa Warawanai (2019),Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14280,37467,Usagi no Matthew,0,Slice of Life,Matthew the Rabbit,うさぎのマシュー,TV,52,"Apr 5, 2018 to Apr 4, 2019",Spring 2018,Unknown,Unknown,Kachidoki Studio,Manga,1 min. per ep.,G - All Ages,12737,11683,601,1,46,21,16,110,408,5.0,Unknown,Unknown,4.0,6.0,6.0,2.0,1.0,4.0,6.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14282,37472,Lalala Lala-chan: Lala to Mainichi,0,"Adventure, Kids, Fantasy",Unknown,ラララ ララちゃん ～ララっとまいにち～,TV,12,"Dec 24, 2018 to Jan 10, 2019",Winter 2019,Unknown,Unknown,Unknown,Other,4 min. per ep.,PG - Children,15263,14942,198,0,10,36,6,41,105,3.0,5.0,Unknown,1.0,3.0,9.0,2.0,Unknown,Unknown,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14285,37476,Cardfight!! Vanguard (2018),700,"Action, Game, Shounen",Unknown,カードファイト!! ヴァンガード (2018),TV,52,"May 5, 2018 to May 4, 2019",Spring 2018,Unknown,Unknown,OLM,Original,23 min. per ep.,PG-13 - Teens 13 or older,4609,5468,7611,45,1233,3166,562,721,1929,187.0,189.0,496.0,849.0,627.0,368.0,113.0,58.0,30.0,47.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14286,37481,Ongaku Shoujo (TV),600,"Music, Slice of Life",Music Girls,音楽少女,TV,12,"Jul 6, 2018 to Sep 21, 2018",Summer 2018,King Records,Unknown,Studio Deen,Original,23 min. per ep.,PG-13 - Teens 13 or older,8354,4429,12816,22,1072,4006,509,1871,5358,168.0,131.0,346.0,718.0,907.0,763.0,425.0,257.0,126.0,124.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14291,37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho,700,"Action, Mystery, Comedy, Supernatural, Drama, Shounen",Muhyo & Roji's Bureau of Supernatural Investigation,ムヒョとロージーの魔法律相談事務所,TV,12,"Aug 3, 2018 to Oct 19, 2018",Summer 2018,"Sony Pictures Entertainment, Lantis, Animax, Shueisha, JY Animation, Bandai Namco Arts, SKY PerfecTV!",Funimation,Studio Deen,Manga,23 min. per ep.,PG-13 - Teens 13 or older,4922,2526,40319,54,3464,11785,1477,3581,20012,375.0,564.0,1621.0,3222.0,2396.0,1310.0,534.0,200.0,97.0,79.0,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14298,37497,Irozuku Sekai no Ashita kara,800,"Drama, Magic, Romance, School",Iroduku:The World in Colors,色づく世界の明日から,TV,13,"Oct 6, 2018 to Dec 29, 2018",Fall 2018,"Sotsu, NBCUniversal Entertainment Japan, Infinite",Unknown,P.A. Works,Original,24 min. per ep.,PG-13 - Teens 13 or older,1430,646,225561,1622,23624,100486,9253,12197,80001,8589.0,13096.0,25406.0,23862.0,10586.0,4834.0,1814.0,632.0,251.0,208.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14305,37509,W'z,600,"Action, Music",Unknown,ウィズ,TV,13,"Jan 6, 2019 to Mar 31, 2019",Winter 2019,"Frontier Works, Mainichi Broadcasting System, Movic, Sony Music Communications, Glovision, Hakuhodo DY Music & Pictures, Medicos Entertainment, Kadokawa Media House, Sega Interactive, GOON TRAX, FABTONE",Sentai Filmworks,GoHands,Original,23 min. per ep.,PG-13 - Teens 13 or older,9576,3665,19992,36,1939,5370,818,3858,8007,240.0,185.0,417.0,867.0,1029.0,986.0,755.0,471.0,413.0,459.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14311,37517,Happy Sugar Life,700,"Drama, Horror, Psychological, Shounen",Unknown,ハッピーシュガーライフ,TV,12,"Jul 14, 2018 to Sep 29, 2018",Summer 2018,"VAP, Square Enix, Genco, Mainichi Broadcasting System, Bit Promotion",Unknown,Ezόla,Manga,24 min. per ep.,R - 17+ (violence & profanity),4072,800,186243,1916,14447,95645,6214,11659,58278,5977.0,8664.0,16650.0,22386.0,13760.0,6835.0,4198.0,2105.0,1378.0,1381.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14312,37520,Dororo,900,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural",Dororo,どろろ,TV,24,"Jan 7, 2019 to Jun 24, 2019",Winter 2019,Twin Engine,Unknown,"Tezuka Productions, MAPPA",Manga,24 min. per ep.,R - 17+ (violence & profanity),317,140,688715,11155,98073,373871,32182,24007,160582,51520.0,92480.0,114816.0,59083.0,18094.0,6520.0,2148.0,760.0,278.0,424.0,Dororon Enma-kun,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14313,37521,Vinland Saga,900,"Action, Adventure, Drama, Historical, Seinen",Unknown,ヴィンランド・サガ,TV,24,"Jul 8, 2019 to Dec 30, 2019",Summer 2019,"Production I.G, Dentsu, Kodansha, Twin Engine",Unknown,Wit Studio,Manga,24 min. per ep.,R - 17+ (violence & profanity),43,145,671949,17637,84706,380519,20651,11419,174654,85399.0,132039.0,86412.0,28943.0,7571.0,2972.0,1311.0,610.0,461.0,938.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14314,37522,Pet,700,"Mystery, Psychological, Supernatural, Seinen",Pet,ペット,TV,13,"Jan 6, 2020 to Mar 30, 2020",Winter 2020,"Fujipacific Music, Ai Addiction, Twin Engine",Unknown,Geno Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),6010,1755,74529,200,8518,19739,3273,11791,31208,758.0,1440.0,3309.0,5223.0,4698.0,3174.0,1834.0,822.0,405.0,319.0,Petshop of Horrors,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14315,37525,Babylon,700,"Mystery, Psychological, Thriller",Unknown,バビロン,TV,12,"Oct 7, 2019 to Jan 28, 2020",Fall 2019,"Fujipacific Music, Twin Engine",Unknown,Revoroot,Novel,24 min. per ep.,R - 17+ (violence & profanity),4399,1359,104100,403,11290,39383,4536,7297,41594,2136.0,4076.0,7957.0,9488.0,6190.0,3465.0,2412.0,986.0,544.0,505.0,,No Sequel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14344,37555,Hangyakusei Million Arthur,700,"Action, Adventure, Fantasy, Magic",Operation Han-Gyaku-Sei Million Arthur,叛逆性ミリオンアーサー,TV,10,"Oct 25, 2018 to Dec 27, 2018",Fall 2018,"Square Enix, Sotsu, Genco, Lantis, Magic Capsule, Fields, bilibili, Bandai Namco Arts, Happinet",Unknown,J.C.Staff,Game,24 min. per ep.,PG-13 - Teens 13 or older,7857,3240,25596,36,2414,6004,843,2017,14318,251.0,177.0,474.0,1063.0,1300.0,844.0,500.0,274.0,147.0,132.0,Hangyakusei Million Arthur 2nd Season,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14347,37561,Akanesasu Shoujo,700,"Action, School, Sci-Fi",The Girl in Twilight,あかねさす少女,TV,12,"Oct 1, 2018 to Dec 17, 2018",Fall 2018,"Yomiuri Telecasting, Animax, Pony Canyon, Asmik Ace, Studio Mausu, Exit Tunes, Kadokawa, Studio Shamrock, Gamegate","Sentai Filmworks, Ponycan USA",DandeLion Animation Studio,Original,23 min. per ep.,PG-13 - Teens 13 or older,6031,2996,29611,52,2551,10614,1212,4484,10750,349.0,509.0,1383.0,2635.0,2340.0,1495.0,779.0,336.0,176.0,102.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14352,37569,Sirius,800,"Action, Historical, Supernatural, Vampire",Sirius the Jaeger,天狼〈シリウス〉 Sirius the Jaeger,TV,12,"Jul 12, 2018 to Sep 27, 2018",Summer 2018,"Sotsu, Warner Bros. Japan, Infinite",Netflix,P.A. Works,Original,23 min. per ep.,R - 17+ (violence & profanity),3504,888,167994,510,13880,90540,5629,7954,49991,3438.0,5898.0,16195.0,25633.0,13159.0,5959.0,2079.0,698.0,276.0,176.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14353,37571,Senjuushi,500,"Action, Military",The Thousand Noble Musketeers,千銃士,TV,12,"Jul 3, 2018 to Sep 25, 2018",Summer 2018,Unknown,Sentai Filmworks,TMS Entertainment,Game,24 min. per ep.,PG-13 - Teens 13 or older,10637,4657,11397,22,962,2025,385,2657,5368,73.0,46.0,116.0,232.0,349.0,429.0,447.0,348.0,284.0,365.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14356,37578,Planet With,800,"Action, Mecha, Sci-Fi",Unknown,プラネット・ウィズ,TV,12,"Jul 8, 2018 to Sep 23, 2018",Summer 2018,"Movic, Q-Tec, Hakuhodo DY Music & Pictures, Medicos Entertainment, BS11, Bandai Namco Arts",Unknown,J.C.Staff,Original,23 min. per ep.,PG-13 - Teens 13 or older,2626,2300,48275,139,3886,23070,1843,3638,15838,884.0,2456.0,5405.0,6022.0,3109.0,1444.0,597.0,223.0,112.0,69.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14359,37584,Bakumatsu,600,"Action, Historical, Samurai",Unknown,BAKUMATSU,TV,12,"Oct 5, 2018 to Dec 21, 2018",Fall 2018,"TBS, MAGES., FuRyu",Unknown,Studio Deen,Game,24 min. per ep.,PG-13 - Teens 13 or older,8947,3766,18680,24,1715,4059,708,2878,9320,117.0,104.0,302.0,670.0,877.0,830.0,556.0,294.0,177.0,118.0,Bakumatsu Gijinden Roman,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14362,37587,Lapis Re:LiGHTs,700,"Music, Magic, Fantasy",Unknown,ラピスリライツ,TV,12,"Jul 4, 2020 to Sep 19, 2020",Summer 2020,Studio Mausu,Funimation,Yokohama Animation Lab,Other,24 min. per ep.,PG-13 - Teens 13 or older,5247,3027,29145,122,4119,10026,1006,3164,10830,542.0,594.0,1489.0,2705.0,2254.0,1528.0,613.0,278.0,112.0,84.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14370,37597,Dakaretai Otoko 1-i ni Odosarete Imasu.,800,"Comedy, Drama, Romance, Shounen Ai",DAKAICHI -I'm being harassed by the sexiest man of the year-,抱かれたい男1位に脅されています。,TV,13,"Oct 6, 2018 to Dec 29, 2018",Fall 2018,"Aniplex, Movic, Libre, animate",Aniplex of America,CloverWorks,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1971,1680,80055,1202,7574,48703,2218,4471,17089,5417.0,5312.0,8426.0,9527.0,4948.0,2590.0,1357.0,658.0,429.0,417.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14371,37598,Phantom in the Twilight,700,"Action, Supernatural, Vampire",Unknown,ファントム イン ザ トワイライト,TV,12,"Jul 10, 2018 to Sep 25, 2018",Summer 2018,Unknown,Unknown,LIDENFILMS,Original,23 min. per ep.,PG-13 - Teens 13 or older,6373,2724,35355,73,3524,12737,1337,3893,13864,481.0,538.0,1323.0,2677.0,2767.0,1738.0,764.0,327.0,170.0,134.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14372,37599,Magatsu Wahrheit: Zuerst,700,"Action, Magic, Fantasy",MAGATSU WAHRHEIT,禍つヴァールハイト -ZUERST-,TV,12,"Oct 13, 2020 to Dec 29, 2020",Fall 2020,"WOWOW, NBCUniversal Entertainment Japan, Tokyo MX, Q-Tec, Chugai Mining, BS11, KLab, Marui Group, Bit grooove promotion",Funimation,Yokohama Animation Lab,Game,24 min. per ep.,Unknown,5406,3285,24870,51,4096,7129,741,2374,10530,222.0,372.0,1122.0,2180.0,1729.0,937.0,458.0,153.0,81.0,63.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14374,37601,Lord of Vermilion: Guren no Ou,600,"Action, Fantasy",Lord of Vermilion:The Crimson King,ロード オブ ヴァーミリオン　紅蓮の王,TV,12,"Jul 14, 2018 to Sep 29, 2018",Summer 2018,Unknown,Funimation,"Asread, Tear Studio",Game,23 min. per ep.,PG-13 - Teens 13 or older,10027,2760,34392,31,3535,10109,1313,5985,13450,260.0,244.0,571.0,1361.0,1771.0,2036.0,1614.0,835.0,597.0,481.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14385,37614,Hitoribocchi no Marumaru Seikatsu,800,"Comedy, School, Shounen, Slice of Life",Unknown,ひとりぼっちの○○生活,TV,12,"Apr 6, 2019 to Jun 22, 2019",Spring 2019,"Frontier Works, Mainichi Broadcasting System, Half H.P Studio, AT-X, CyberStep, Kanetsu Investment, Kadokawa, Global Solutions",Unknown,C2C,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,1559,1037,143738,929,13954,74921,5290,7613,41960,5077.0,8322.0,19766.0,19863.0,7974.0,3344.0,921.0,371.0,145.0,142.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14406,37657,Gakuen Basara,700,"Action, Comedy, School",Gakuen Basara:Samurai High School,学園BASARA,TV,12,"Oct 5, 2018 to Dec 21, 2018",Fall 2018,"TBS, DAX Production, High Kick Entertainment",Sentai Filmworks,Brain's Base,Game,24 min. per ep.,PG-13 - Teens 13 or older,7490,4174,14790,30,1383,3192,513,2227,7475,162.0,131.0,300.0,605.0,711.0,546.0,366.0,195.0,125.0,111.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14427,37686,Pugpug,0,Kids,Unknown,パグパグ,TV,4,"Apr 8, 1998 to Apr 29, 1998",Spring 1998,NHK,Unknown,Unknown,Original,5 min. per ep.,G - All Ages,11630,17002,82,0,6,21,1,30,24,3.0,Unknown,Unknown,1.0,5.0,1.0,Unknown,Unknown,Unknown,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14438,37698,Ukkari Pénélope (2017),0,"Kids, Slice of Life",Unknown,うっかりペネロペ,TV,13,"Oct 4, 2017 to Dec 27, 2017",Fall 2017,Unknown,Unknown,Unknown,Picture book,5 min. per ep.,G - All Ages,12697,16764,102,0,5,35,4,28,30,5.0,3.0,Unknown,2.0,5.0,5.0,Unknown,Unknown,1.0,2.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14451,37722,Uchi no Maid ga Uzasugiru!,700,"Slice of Life, Comedy, Shoujo Ai",UzaMaid!,うちのメイドがウザすぎる！,TV,12,"Oct 5, 2018 to Dec 21, 2018",Fall 2018,"AT-X, Sony Music Communications, Futabasha, Kadokawa Media House, NTT Plala, Kadokawa",Unknown,Doga Kobo,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3731,1559,88050,172,8302,45441,2768,6261,25278,1874.0,2859.0,8250.0,12683.0,6971.0,3290.0,1334.0,589.0,278.0,258.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14465,37744,Isekai Cheat Magician,600,"Action, Adventure, Fantasy",Unknown,異世界チート魔術師〈マジシャン〉,TV,12,"Jul 10, 2019 to Sep 25, 2019",Summer 2019,"AT-X, KBS, Kadokawa Media House, Kadokawa, Shufunotomo",Unknown,Encourage Films,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,9986,781,191481,456,17916,111022,3781,26217,32545,2668.0,2836.0,6869.0,14905.0,19705.0,18677.0,13321.0,8131.0,5856.0,5056.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14478,37769,Aguu: Tensai Ningyou,600,"Action, Drama, Supernatural",Aguu:Genius Dolls,悪偶 ‐天才人形‐,TV,12,"Jul 10, 2018 to Sep 25, 2018",Summer 2018,Tencent Animation & Comics,Unknown,Studio Deen,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,9734,6020,5993,7,403,1819,227,1084,2460,36.0,40.0,123.0,288.0,414.0,401.0,261.0,129.0,99.0,80.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14484,37778,Pastel Life,700,"Music, Slice of Life",Unknown,ぱすてるらいふ,TV,6,"May 17, 2018 to Jun 21, 2018",Spring 2018,Unknown,Unknown,Studio A-CAT,Unknown,3 min. per ep.,PG-13 - Teens 13 or older,5388,6652,4708,6,251,3322,54,125,956,157.0,137.0,301.0,687.0,619.0,338.0,92.0,41.0,24.0,22.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14485,37779,Yakusoku no Neverland,900,"Sci-Fi, Mystery, Horror, Psychological, Thriller, Shounen",The Promised Neverland,約束のネバーランド,TV,12,"Jan 10, 2019 to Mar 29, 2019",Winter 2019,"Aniplex, Dentsu, A-1 Pictures, Fuji TV, Shueisha, CA-Cygames Anime Fund",Aniplex of America,CloverWorks,Manga,22 min. per ep.,R - 17+ (violence & profanity),55,55,1133952,32542,78900,863136,17950,12852,161114,169589.0,258096.0,202613.0,66705.0,15825.0,5198.0,2055.0,790.0,373.0,1041.0,Yakusoku no Neverland 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14486,37780,Okojo to Yamane,0,"Slice of Life, Comedy",Unknown,オコジョとヤマネ,TV,26,"Jul 19, 2018 to Jan 8, 2019",Summer 2018,Unknown,Unknown,Unknown,Other,1 min. per ep.,G - All Ages,11317,11177,740,2,34,37,10,88,571,6.0,Unknown,4.0,7.0,6.0,6.0,3.0,5.0,3.0,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14490,37787,Space Bug,0,"Adventure, Space",The Journey Home,スペースバグ,TV,26,"Jul 8, 2018 to Jan 6, 2019",Summer 2018,TMS Entertainment,Unknown,"Studio W.Baba, P.I.C.S.",Original,23 min. per ep.,PG - Children,12219,11859,559,4,54,81,24,177,223,17.0,3.0,5.0,15.0,19.0,23.0,16.0,8.0,6.0,11.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14499,37806,Gunjou no Magmell,700,"Action, Adventure, Super Power, Fantasy, Shounen",Unknown,群青のマグメル,TV,13,"Apr 7, 2019 to Jun 30, 2019",Spring 2019,"Shueisha, bilibili, Yomiuri TV Enterprise, FanFan Inc., Shun Produce",Unknown,Pierrot Plus,Manga,24 min. per ep.,PG-13 - Teens 13 or older,8114,1407,99015,160,10960,48374,3774,15041,20866,1337.0,1787.0,4616.0,10057.0,10900.0,7678.0,4511.0,2038.0,956.0,681.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14506,37823,Conception,500,"Action, Adventure, Harem, Magic, Romance, Fantasy",Unknown,CONCEPTION（コンセプション）,TV,12,"Oct 10, 2018 to Dec 26, 2018",Fall 2018,Sotsu,Funimation,Gonzo,Game,23 min. per ep.,PG-13 - Teens 13 or older,10871,1605,83897,148,8030,30190,2561,19393,23723,1093.0,634.0,1504.0,2913.0,4260.0,4991.0,5301.0,4234.0,3906.0,4685.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14545,37890,Oshi ga Budoukan Ittekuretara Shinu,800,"Comedy, Music, Seinen, Shoujo Ai, Slice of Life","If My Favorite Pop Idol Made It to the Budokan, I Would Die",推しが武道館いってくれたら死ぬ,TV,12,"Jan 10, 2020 to Mar 27, 2020",Winter 2020,"Pony Canyon, TBS, Movic, Tokuma Shoten",Funimation,8bit,Manga,24 min. per ep.,Unknown,1726,3071,28277,219,2745,13683,797,1619,9433,947.0,1609.0,3431.0,3527.0,1521.0,674.0,253.0,132.0,48.0,59.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14562,37920,Ueno-san wa Bukiyou,700,"Comedy, Romance, Seinen","How clumsy you are, Miss Ueno.",上野さんは不器用,TV,12,"Jan 7, 2019 to Mar 25, 2019",Winter 2019,Nippon Columbia,Sentai Filmworks,Lesprit,Manga,12 min. per ep.,PG-13 - Teens 13 or older,5181,1603,83605,165,7575,44028,2528,7208,22266,1425.0,2005.0,5972.0,11559.0,8655.0,4339.0,2033.0,913.0,576.0,339.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14567,37926,Nakanohito Genome [Jikkyouchuu],700,"Game, Comedy, Drama",The Ones Within,ナカノヒトゲノム【実況中】,TV,12,"Jul 7, 2019 to Sep 22, 2019",Summer 2019,"Lantis, AT-X, Docomo Anime Store, Kadokawa Media House, Kadokawa, Muse Communication, Bandai Namco Arts, Bit Promotion",Funimation,SILVER LINK.,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,4176,1595,84933,467,8099,40504,2698,7183,26449,1874.0,2683.0,6290.0,10618.0,6694.0,3501.0,1618.0,694.0,368.0,252.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14568,37927,Nu Sheng Su She Ri Chang,0,"Slice of Life, Comedy",Unknown,女生宿舍日常,TV,12,"Nov 30, 2016 to Feb 22, 2017",Fall 2016,Unknown,Unknown,Unknown,Original,13 min. per ep.,PG-13 - Teens 13 or older,11212,16116,131,0,8,30,6,27,60,3.0,Unknown,4.0,2.0,4.0,2.0,3.0,Unknown,Unknown,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14581,37941,Naengjang-go Nala Cocomong,0,Kids,Cocomong,냉장고 나라 코코몽,TV,26,"Mar 5, 2008 to Aug 27, 2008",Spring 2008,Unknown,Unknown,Unknown,Original,12 min. per ep.,G - All Ages,15732,16903,91,0,3,36,2,30,20,3.0,Unknown,Unknown,2.0,2.0,5.0,1.0,9.0,3.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14582,37942,Hello Cocomong,0,"Kids, Music",Hello Cocomong,헬로 코코몽,TV,13,"Feb 26, 2010 to Feb 25, 2011",Winter 2010,Unknown,Unknown,Unknown,Original,9 min. per ep.,G - All Ages,14339,16763,100,0,4,44,3,28,21,3.0,Unknown,Unknown,3.0,7.0,5.0,4.0,2.0,3.0,7.0,Hello Cocomong 2,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14583,37943,Cocomong 2,0,Kids,Cocomong 2,코코몽2,TV,26,"Mar 4, 2011 to Aug 26, 2011",Spring 2011,Unknown,Unknown,Unknown,Original,13 min. per ep.,G - All Ages,13692,16838,94,0,3,39,3,29,20,4.0,Unknown,Unknown,2.0,2.0,9.0,1.0,4.0,2.0,10.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14585,37945,Cocomong 3,0,Kids,Cocomong 3,코코몽3,TV,26,"Mar 4, 2015 to May 28, 2015",Spring 2015,Unknown,Unknown,Unknown,Original,11 min. per ep.,G - All Ages,13696,16865,92,0,4,39,4,28,17,4.0,Unknown,Unknown,2.0,2.0,8.0,1.0,2.0,5.0,8.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14590,37952,Shoumetsu Toshi,600,"Action, Adventure, Mystery, Drama, Fantasy",AFTERLOST,消滅都市,TV,12,"Apr 7, 2019 to Jun 23, 2019",Spring 2019,"Sotsu, Pony Canyon, KlockWorx, Tokyo MX, GREE, Akatsuki",Funimation,Madhouse,Game,23 min. per ep.,PG-13 - Teens 13 or older,9784,2178,53124,54,5185,12950,2031,12174,20784,345.0,379.0,960.0,2266.0,3040.0,3216.0,2317.0,1403.0,915.0,653.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14606,37972,Hoshiai no Sora,800,"Slice of Life, Sports, Drama, School",Stars Align,星合の空,TV,12,"Oct 11, 2019 to Dec 27, 2019",Fall 2019,"TBS, Movic, Magic Capsule, flying DOG",Funimation,8bit,Original,24 min. per ep.,PG-13 - Teens 13 or older,1482,1335,106397,1231,8927,54759,2942,3626,36143,4304.0,7344.0,14062.0,12531.0,5258.0,2208.0,987.0,404.0,179.0,206.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
