,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,SequelName,HasSequel,isManga,4-koma manga,Book,Card game,Digital manga,Game,Light novel,Manga,Music,Novel,Original,Other,Picture book,Radio,Unknown,Visual novel,Web manga
10584,30544,Gakusen Toshi Asterisk,700,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",The Asterisk War,学戦都市アスタリスク,TV,12,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,"Aniplex, Animax, Movic, DAX Production, flying DOG, Bandai Namco Entertainment, Asahi Broadcasting",Aniplex of America,A-1 Pictures,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,4017,250,480569,1980,22061,363893,7566,18728,68321,16976.0,25719.0,56263.0,80880.0,45737.0,24951.0,11406.0,5888.0,3819.0,3657.0,Gakusen Toshi Asterisk 2nd Season,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10608,30651,Itoshi no Muco,700,"Slice of Life, Comedy",Lovely Muuuuuuuco!,いとしのムーコ,TV,25,"Oct 3, 2015 to Mar 26, 2016",Fall 2015,Unknown,Unknown,DLE,Manga,12 min. per ep.,PG - Children,4495,5858,6454,32,769,2401,550,1375,1359,176.0,203.0,428.0,655.0,497.0,369.0,171.0,84.0,60.0,56.0,Lovely Movie: Itoshi no Muco,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10711,30911,Tales of Zestiria the Cross,800,"Action, Adventure, Magic, Fantasy",Tales of Zestiria the X,テイルズ オブ ゼスティリア ザ クロス,TV,12,"Jul 10, 2016 to Sep 25, 2016",Summer 2016,"Bandai Visual, Lantis, Bandai Namco Entertainment, Anime Consortium Japan",Funimation,ufotable,Game,23 min. per ep.,PG-13 - Teens 13 or older,2284,544,267050,812,21889,148708,9871,14516,72066,8328.0,13217.0,31670.0,36807.0,16754.0,7626.0,2954.0,992.0,460.0,339.0,Tales of Zestiria the Cross 2nd Season,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10798,31049,Beyblade Burst,700,"Action, Sci-Fi, Adventure, Sports, Shounen",Unknown,ベイブレードバースト,TV,51,"Apr 4, 2016 to Mar 27, 2017",Spring 2016,"TV Tokyo, d-rights",Unknown,OLM,Original,24 min. per ep.,PG - Children,6704,3986,16599,117,1394,9803,868,2013,2521,607.0,464.0,1077.0,2022.0,1952.0,1362.0,620.0,298.0,209.0,216.0,Beyblade Burst God,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10808,31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),700,"Magic, Shoujo",Spellbound! Magical Princess Lilpri,ひめチェン! おとぎちっくアイドル リルぷりっ,TV,51,"Apr 6, 2011 to Mar 28, 2012",Spring 2011,Shogakukan Music & Digital Entertainment,Unknown,Telecom Animation Film,Unknown,5 min. per ep.,PG - Children,5076,9516,1527,4,73,839,43,130,442,31.0,34.0,65.0,135.0,120.0,67.0,13.0,5.0,7.0,9.0,Hime Chen! Otogi Chikku Idol Lilpri (2011),Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10841,31147,Concrete Revolutio: Choujin Gensou,700,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",Concrete Revolutio,コンクリート・レボルティオ～超人幻想～,TV,13,"Oct 4, 2015 to Dec 27, 2015",Fall 2015,"Bandai Visual, Lantis, Tokyo MX, Animatic, Hakuhodo DY Media Partners, Techno Sound, Anime Consortium Japan",Funimation,Bones,Original,24 min. per ep.,PG-13 - Teens 13 or older,4847,1740,75266,198,5822,26572,4722,9935,28215,829.0,1745.0,4469.0,6751.0,4797.0,2917.0,1622.0,688.0,334.0,217.0,Concrete Revolutio: Choujin Gensou - The Last Song,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10845,31157,ClassicaLoid,700,"Comedy, Music",ClassicaLoid,クラシカロイド,TV,25,"Oct 8, 2016 to Apr 1, 2017",Fall 2016,"NHK, Bandai Namco Pictures",Sentai Filmworks,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,6373,3449,22482,76,1924,4836,1491,5290,8941,285.0,342.0,692.0,1178.0,1185.0,1003.0,673.0,352.0,243.0,154.0,ClassicaLoid 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10854,31174,Osomatsu-san,900,"Comedy, Parody",Mr. Osomatsu,おそ松さん,TV,25,"Oct 6, 2015 to Mar 29, 2016",Fall 2015,"TV Tokyo, Dentsu, Rakuonsha, Avex Pictures, Daiichi Shokai, Fujio Production",VIZ Media,Studio Pierrot,Original,23 min. per ep.,R - 17+ (violence & profanity),521,1055,140962,3598,14129,60972,10335,11857,43669,8592.0,11565.0,16347.0,10509.0,4660.0,2224.0,1014.0,351.0,207.0,318.0,Osomatsu-san 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10857,31181,Owarimonogatari,900,"Mystery, Comedy, Supernatural, Vampire",Owarimonogatari,終物語,TV,12,"Oct 4, 2015 to Dec 20, 2015",Fall 2015,Aniplex,Aniplex of America,Shaft,Light novel,26 min. per ep.,R - 17+ (violence & profanity),116,379,356371,2296,17490,218734,7659,3885,108603,32955.0,55097.0,54421.0,21077.0,5590.0,1898.0,726.0,288.0,168.0,588.0,Owarimonogatari 2nd Season,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10876,31240,Re:Zero kara Hajimeru Isekai Seikatsu,900,"Psychological, Drama, Thriller, Fantasy",Re:ZERO -Starting Life in Another World-,Re：ゼロから始める異世界生活,TV,25,"Apr 4, 2016 to Sep 19, 2016",Spring 2016,"TV Tokyo, Media Factory, Kadokawa Shoten, AT-X, Magic Capsule, Memory-Tech, Hakuhodo DY Music & Pictures",Funimation,White Fox,Light novel,25 min. per ep.,R - 17+ (violence & profanity),228,21,1478842,52618,106570,1130438,30627,34941,176266,192801.0,267437.0,267047.0,133043.0,47623.0,21241.0,11552.0,5128.0,2835.0,3590.0,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10963,31478,Bungou Stray Dogs,800,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural",Bungo Stray Dogs,文豪ストレイドッグス,TV,12,"Apr 7, 2016 to Jun 23, 2016",Spring 2016,"Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL","Funimation, Crunchyroll",Bones,Manga,23 min. per ep.,R - 17+ (violence & profanity),838,107,792435,16062,58662,497596,25944,26306,183927,42530.0,68495.0,131158.0,103241.0,33107.0,12980.0,4285.0,1486.0,604.0,508.0,Bungou Stray Dogs Wan!,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10989,31534,Larva,600,Comedy,Unknown,라바,TV,26,"Mar 26, 2011 to Sep 24, 2011",Spring 2011,TUBA,Unknown,Unknown,Original,6 min. per ep.,G - All Ages,9202,10453,1011,3,43,702,26,111,129,69.0,27.0,47.0,100.0,76.0,70.0,38.0,44.0,42.0,48.0,Larva 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11010,31580,Ajin,800,"Action, Mystery, Horror, Supernatural, Seinen",Ajin:Demi-Human,亜人,TV,13,"Jan 16, 2016 to Apr 9, 2016",Winter 2016,"Mainichi Broadcasting System, Kodansha, KlockWorx, Sony Music Communications, TOHO animation, King Records",Sentai Filmworks,Polygon Pictures,Manga,24 min. per ep.,R - 17+ (violence & profanity),1604,290,446881,2664,24144,280192,13641,24267,104637,14762.0,32685.0,69299.0,64398.0,26193.0,11107.0,4989.0,1895.0,1107.0,976.0,Ajin 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11032,31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",700,"Comedy, Drama, Mystery, Police",Ace Attorney,逆転裁判 ～その「真実」、異議あり！～,TV,24,"Apr 2, 2016 to Sep 24, 2016",Spring 2016,"Aniplex, Yomiuri Telecasting, Capcom, Trinity Sound","Funimation, Crunchyroll",A-1 Pictures,Game,24 min. per ep.,PG-13 - Teens 13 or older,6182,1322,107475,409,12975,39563,8919,22473,23545,1791.0,2514.0,5932.0,11465.0,9909.0,6350.0,4044.0,2054.0,1027.0,658.0,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11046,31646,3-gatsu no Lion,900,"Drama, Game, Seinen, Slice of Life",March comes in like a lion,3月のライオン,TV,22,"Oct 8, 2016 to Mar 18, 2017",Fall 2016,"Aniplex, Dentsu, NHK, Hakusensha, Asmik Ace, Toy's Factory",Aniplex of America,Shaft,Manga,25 min. per ep.,PG-13 - Teens 13 or older,134,280,461713,11242,45681,208655,25613,15817,165947,35490.0,59173.0,57177.0,24864.0,8207.0,3519.0,1304.0,514.0,285.0,666.0,3-gatsu no Lion 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11062,31680,Super Lovers,800,"Slice of Life, Comedy, Drama, Romance, Shounen Ai",Super Lovers,SUPER LOVERS（スーパーラヴァーズ）,TV,10,"Apr 6, 2016 to Jun 8, 2016",Spring 2016,"Kadokawa Shoten, DAX Production, Nippon Columbia","Funimation, Crunchyroll",Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3280,1368,103020,1070,6218,73494,2287,6165,14856,7191.0,6842.0,10840.0,12271.0,7241.0,4304.0,2587.0,1379.0,1093.0,1477.0,Super Lovers 2,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11086,31716,Rewrite,700,"Action, Comedy, Supernatural, Romance, School",Rewrite,リライト,TV,13,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,"Aniplex, Mainichi Broadcasting System, Movic, Visual Art's, Magic Capsule, ASCII Media Works, Bushiroad, Tokyo MX, BS11, Lawson",Unknown,8bit,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,4931,872,170193,575,11863,92343,5610,12694,47683,4774.0,5843.0,12374.0,19995.0,14298.0,7796.0,4887.0,2314.0,1188.0,827.0,Rewrite 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11095,31746,Dochamon Junior,0,"Comedy, Kids",Unknown,どちゃもん じゅにあ,TV,16,"Oct 5, 2015 to Feb 22, 2016",Fall 2015,Calf Studio,Unknown,Unknown,Original,9 min. per ep.,G - All Ages,13812,14452,228,0,16,71,6,60,75,6.0,Unknown,2.0,5.0,9.0,4.0,5.0,4.0,5.0,14.0,Dochamon Junior 2,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11112,31771,Amanchu!,800,"Slice of Life, Comedy, School, Shounen",Unknown,あまんちゅ！,TV,12,"Jul 8, 2016 to Sep 23, 2016",Summer 2016,"Production I.G, Frontier Works, Shochiku, AT-X, flying DOG, Tokyo MX, Mag Garden",Unknown,J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2483,1659,80435,271,6274,32889,4324,6354,30594,1701.0,3236.0,7627.0,9023.0,4610.0,2191.0,754.0,245.0,133.0,99.0,Amanchu! Advance,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11121,31793,Mahou Shoujo Nante Mou Ii Desukara.,600,"Comedy, Magic",Mahou Shoujo Nante Mouiidesukara,魔法少女なんてもういいですから。,TV,12,"Jan 12, 2016 to Mar 29, 2016",Winter 2016,"Earth Star Entertainment, F.M.F",Unknown,Pine Jam,Web manga,4 min. per ep.,PG-13 - Teens 13 or older,8417,3491,22093,18,1217,13060,555,1570,5691,221.0,263.0,824.0,2351.0,2992.0,2105.0,939.0,410.0,218.0,153.0,Mahou Shoujo Nante Mou Ii Desukara. Second Season,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11129,31821,Arslan Senki (TV): Fuujin Ranbu,800,"Action, Adventure, Historical, Supernatural, Drama, Fantasy, Shounen",The Heroic Legend of Arslan:Dust Storm Dance,アルスラーン戦記  風塵乱舞,TV,8,"Jul 3, 2016 to Aug 21, 2016",Summer 2016,"Mainichi Broadcasting System, Magic Capsule, Ultra Super Pictures, Graphinica, NBCUniversal Entertainment Japan",Funimation,LIDENFILMS,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1484,1252,116095,184,5231,84300,2382,1842,22340,4147.0,8660.0,20825.0,19764.0,6854.0,2420.0,860.0,274.0,104.0,78.0,Arslan Senki (TV): Fuujin Ranbu,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11163,31898,Robocar Poli,0,"Kids, Cars, Comedy",Unknown,로보카 폴리,TV,26,"Feb 28, 2011 to Jul 12, 2011",Winter 2011,RoiVisual,Unknown,Unknown,Original,11 min. per ep.,G - All Ages,11725,13823,272,0,12,135,11,60,54,5.0,1.0,4.0,6.0,15.0,20.0,14.0,9.0,6.0,10.0,Robocar Poli 2,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11184,31953,New Game!,800,"Game, Slice of Life, Comedy",New Game!,NEW GAME!,TV,12,"Jul 4, 2016 to Sep 19, 2016",Summer 2016,"Frontier Works, Kadokawa Shoten, Movic, AT-X, Delfi Sound, Sony Music Communications, Houbunsha, MAGES., Lawson","Funimation, Crunchyroll",Doga Kobo,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,1210,406,333461,2545,20686,199599,10063,11778,91335,11741.0,23413.0,52482.0,47424.0,16823.0,6597.0,1915.0,707.0,320.0,302.0,New Game!!,Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11185,31964,Boku no Hero Academia,900,"Action, Comedy, School, Shounen, Super Power",My Hero Academia,僕のヒーローアカデミア,TV,13,"Apr 3, 2016 to Jun 26, 2016",Spring 2016,"Dentsu, Mainichi Broadcasting System, Movic, TOHO animation, Shueisha",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,400,6,1909814,50005,90902,1655900,18092,19212,125708,192539.0,318675.0,414913.0,253871.0,77961.0,29893.0,9015.0,3664.0,1807.0,3129.0,Boku no Hero Academia 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11260,32182,Mob Psycho 100,900,"Action, Slice of Life, Comedy, Supernatural",Mob Psycho 100,モブサイコ100,TV,12,"Jul 11, 2016 to Sep 27, 2016",Summer 2016,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan","Funimation, Crunchyroll",Bones,Web manga,24 min. per ep.,PG-13 - Teens 13 or older,109,40,1255830,27971,68041,942402,26125,19213,200049,134872.0,258189.0,248934.0,89592.0,20530.0,7113.0,2553.0,959.0,497.0,1112.0,Mob Psycho 100 II,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11346,32379,Berserk,700,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",Berserk,ベルセルク,TV,12,"Jul 1, 2016 to Sep 16, 2016",Summer 2016,"WOWOW, Mainichi Broadcasting System, Hakusensha, Ultra Super Pictures, LIDENFILMS, NBCUniversal Entertainment Japan, Lucent Pictures Entertainment, Docomo Anime Store, Koei Tecmo Games, Rialto Entertainment","Funimation, Crunchyroll","Millepensee, GEMBA",Manga,24 min. per ep.,R+ - Mild Nudity,6438,574,254341,1882,16173,145480,5387,25368,61933,10408.0,11262.0,19260.0,25846.0,19092.0,11032.0,10504.0,6977.0,6100.0,7906.0,Berserk 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11363,32417,Chibinacs,0,Comedy,Unknown,チビナックス,TV,25,"Apr 13, 2006 to Sep 28, 2006",Spring 2006,Unknown,Unknown,Unknown,Other,3 min. per ep.,G - All Ages,13616,15819,147,0,10,50,3,40,44,8.0,Unknown,1.0,2.0,3.0,6.0,Unknown,4.0,Unknown,8.0,Chibinacs 2.0,Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11396,32526,Love Live! Sunshine!!,800,"Music, Slice of Life, School",Love Live! Sunshine!!,ラブライブ！サンシャイン!!,TV,13,"Jul 2, 2016 to Sep 24, 2016",Summer 2016,"Bandai Visual, Lantis, Magic Capsule, ASCII Media Works, Bushiroad",Funimation,Sunrise,Other,24 min. per ep.,PG-13 - Teens 13 or older,1905,1059,140379,2886,9254,86265,4375,5574,34911,7779.0,8735.0,17233.0,19251.0,9125.0,4438.0,1885.0,827.0,415.0,476.0,Love Live! Sunshine!! 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11412,32571,Shounen Ashibe: Go! Go! Goma-chan,700,"Slice of Life, Comedy, Seinen",Unknown,少年アシベ GO！GO！ゴマちゃん,TV,32,"Apr 5, 2016 to Feb 21, 2017",Spring 2016,Unknown,Unknown,"Bridge, Husio Studio",4-koma manga,9 min. per ep.,G - All Ages,7694,8201,2568,12,428,587,252,732,569,43.0,32.0,71.0,158.0,214.0,174.0,75.0,47.0,22.0,26.0,Shounen Ashibe: Go! Go! Goma-chan 2,Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,32572,Neko Neko Nihonshi,700,"Historical, Parody, Kids, Samurai",Meow Meow Japanese History,ねこねこ日本史,TV,32,"Apr 6, 2016 to Feb 22, 2017",Spring 2016,Unknown,Unknown,Joker Films,Web manga,9 min. per ep.,G - All Ages,7319,8705,2101,4,262,271,156,272,1140,36.0,15.0,28.0,79.0,78.0,57.0,30.0,15.0,5.0,12.0,Neko Neko Nihonshi 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11427,32601,12-sai.: Chicchana Mune no Tokimeki,700,"Romance, School, Shoujo",Unknown,12歳。～ちっちゃなムネのトキメキ～,TV,12,"Apr 4, 2016 to Jun 20, 2016",Spring 2016,"Shogakukan-Shueisha Productions, AT-X, Nippon Columbia, Tokyo MX, Shogakukan, JR East Marketing & Communications, Sun TV",Unknown,OLM,Manga,24 min. per ep.,PG - Children,6305,3161,27034,51,1932,15446,1190,2851,5615,598.0,722.0,1649.0,3202.0,3030.0,1896.0,768.0,399.0,194.0,165.0,12-sai.: Chicchana Mune no Tokimeki 2nd Season,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11428,32603,Okusama ga Seitokaichou!+!,700,"Comedy, Romance, Ecchi, School, Shounen",My Wife is the Student Council President!+,おくさまが生徒会長!＋!,TV,12,"Oct 2, 2016 to Dec 18, 2016",Fall 2016,"DAX Production, Dream Creation, Studio CHANT",Unknown,Seven,Manga,8 min. per ep.,R+ - Mild Nudity,5108,1204,122043,111,6169,89762,2094,2568,21450,3836.0,4278.0,10162.0,18776.0,14644.0,7594.0,3183.0,1535.0,800.0,578.0,Okusama ga Seitokaichou!+!,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11429,32606,Onigiri,600,"Comedy, Supernatural, Fantasy",Onigiri,鬼斬,TV,13,"Apr 7, 2016 to Jun 30, 2016",Spring 2016,"Being, Zack Promotion, Bushiroad Music",Sentai Filmworks,Pierrot Plus,Game,4 min. per ep.,PG-13 - Teens 13 or older,10049,3225,25939,34,1940,10254,791,2702,10252,277.0,204.0,482.0,1158.0,1789.0,2061.0,1236.0,666.0,479.0,335.0,Deban Desu Yo! Onigirizu,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11480,32729,Orange,800,"Sci-Fi, Drama, Romance, School, Shoujo",Orange,orange（オレンジ）,TV,13,"Jul 4, 2016 to Sep 26, 2016",Summer 2016,"TMS Entertainment, DAX Production, TOHO animation, Lawson, ABC Animation","Funimation, Crunchyroll",Telecom Animation Film,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1226,210,545748,4947,35720,322463,17018,22884,147663,32793.0,44048.0,71797.0,62797.0,27949.0,13151.0,6354.0,3048.0,1538.0,1060.0,Puraore! Pride of Orange,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11554,32829,Nobunaga no Shinobi,800,"Comedy, Historical",Ninja Girl & Samurai Master,信長の忍び,TV,26,"Oct 4, 2016 to Mar 28, 2017",Fall 2016,Unknown,Unknown,TMS Entertainment,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,3321,3730,19224,22,1938,9276,1006,1639,5365,406.0,684.0,1845.0,2673.0,1538.0,705.0,198.0,95.0,39.0,28.0,Nobunaga no Shinobi: Anegawa Ishiyama-hen,Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11562,32842,Panpaka Pants,0,"Comedy, Kids",Panpaka Pantsu,パンパカパンツ,TV,27,"Oct 1, 2008 to Oct 22, 2015",Fall 2008,Shizuoka Broadcasting System,Unknown,DLE,Original,15 sec. per ep.,G - All Ages,11484,13976,262,2,29,52,8,70,103,6.0,Unknown,2.0,4.0,4.0,9.0,9.0,8.0,3.0,12.0,Panpaka Pants O-New!,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11611,32906,Bishoujo Yuugi Unit Crane Game Girls,500,"Comedy, Game, Space",Crane Game Girls,美少女遊戯ユニットクレーンゲール Crane Game Girls,TV,13,"Apr 6, 2016 to Jun 29, 2016",Spring 2016,Unknown,Unknown,Kyotoma,Original,4 min. per ep.,PG - Children,10923,5784,6634,5,385,3254,180,1421,1394,48.0,19.0,56.0,245.0,413.0,659.0,556.0,441.0,381.0,325.0,Bishoujo Yuugi Unit Crane Game Girls Galaxy,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11625,32936,Gin no Guardian,700,"Adventure, Fantasy",The Silver Guardian,銀の墓守り〈ガーディアン〉,TV,12,"Apr 1, 2017 to Jun 17, 2017",Spring 2017,Emon,Funimation,Haoliners Animation League,Web manga,13 min. per ep.,PG-13 - Teens 13 or older,7123,1555,88068,118,7653,45912,2764,8185,23554,1492.0,1641.0,4061.0,8671.0,8518.0,5371.0,2922.0,1431.0,788.0,580.0,Gin no Guardian II,Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11662,33023,Touken Ranbu: Hanamaru,700,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy",Touken Ranbu - Hanamaru,刀剣乱舞-花丸-,TV,12,"Oct 3, 2016 to Dec 19, 2016",Fall 2016,"Marvelous, Nitroplus, Delfi Sound, TOHO animation, Good Smile Company, DMM.com",Funimation,Doga Kobo,Game,24 min. per ep.,PG-13 - Teens 13 or older,4373,1864,66452,454,6109,18833,2901,8025,30584,1375.0,1382.0,2481.0,4022.0,3279.0,2192.0,1075.0,544.0,346.0,252.0,Zoku Touken Ranbu: Hanamaru,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11674,33037,Tsukiuta. The Animation,700,Music,TSUKIUTA. The Animation,ツキウタ。 THE ANIMATION,TV,13,"Jul 6, 2016 to Sep 28, 2016",Summer 2016,"Movic, Pierrot Plus",Funimation,Studio Pierrot,Music,24 min. per ep.,PG-13 - Teens 13 or older,3797,3457,22405,205,2155,8259,1201,2246,8544,704.0,666.0,1106.0,1714.0,1285.0,798.0,304.0,180.0,99.0,107.0,Tsukiuta. The Animation 2,Sequel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11973,33573,BanG Dream!,700,Music,Unknown,BanG Dream!（バンドリ！）,TV,13,"Jan 21, 2017 to Apr 22, 2017",Winter 2017,"OLM, HoriPro, Bushiroad, Tokyo MX, Good Smile Company, Overlap, Bushiroad Music",Sentai Filmworks,"Xebec, Issen",Original,24 min. per ep.,PG-13 - Teens 13 or older,3761,1976,61367,590,4539,28851,2163,3148,22666,1616.0,2193.0,4636.0,7528.0,4667.0,2340.0,959.0,365.0,193.0,151.0,BanG Dream! Garupa☆Pico,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12042,33739,Tian Xin Ge Ge,0,"Comedy, Historical, Kids",Ori-Princess,甜心格格,TV,52,"Oct 4, 2011 to Nov 24, 2011",Fall 2011,Unknown,Unknown,Puzzle Animation Studio Limited,Original,22 min. per ep.,PG - Children,12484,14210,244,3,17,76,6,40,105,9.0,2.0,10.0,15.0,4.0,8.0,1.0,3.0,2.0,3.0,Tian Xin Ge Ge 2nd Season,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12097,33835,PJ Berri no Mogumogu Munyamunya,0,Comedy,Unknown,PJベリーのもぐもぐむにゃむにゃ,TV,20,"Aug 19, 2016 to Mar 9, 2017",Summer 2016,Fuji TV,Unknown,Doga Kobo,Game,1 min. per ep.,G - All Ages,11566,13434,306,0,33,64,13,62,134,8.0,Unknown,Unknown,7.0,7.0,10.0,8.0,3.0,2.0,6.0,PJ Berri no Mogumogu Munyamunya Season 2,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12146,33899,IDOLiSH7,800,Music,IDOLiSH7,アイドリッシュセブン,TV,17,"Jan 7, 2018 to May 19, 2018",Winter 2018,"Bandai Visual, Lantis, Bandai Namco Games",Unknown,TROYCA,Game,24 min. per ep.,PG-13 - Teens 13 or older,865,2570,39513,905,4105,15896,1601,1993,15918,2135.0,2171.0,3321.0,2876.0,1341.0,763.0,323.0,144.0,92.0,121.0,IDOLiSH7: Second Beat!,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12216,34019,Tsugumomo,800,"Action, Comedy, Ecchi, School, Seinen, Supernatural",Tsugumomo,つぐもも,TV,12,"Apr 2, 2017 to Jun 18, 2017",Spring 2017,"Animax, Toei Video, Pony Canyon, Studio NOIX, Hakuhodo DY Music & Pictures, Futabasha, Hakuhodo, Kakao Japan, My Theater D.D.","Funimation, Crunchyroll",Zero-G,Manga,24 min. per ep.,R+ - Mild Nudity,3339,1107,134124,367,11556,69341,4322,8416,40489,3320.0,4597.0,12029.0,18456.0,9484.0,4461.0,1934.0,814.0,397.0,277.0,Tsugu Tsugumomo,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12327,34257,Cinderella Girls Gekijou,700,"Comedy, Slice of Life",THE IDOLM@STER CINDERELLA GIRLS Theater,シンデレラガールズ劇場,TV,13,"Apr 4, 2017 to Jun 27, 2017",Spring 2017,"Frontier Works, Half H.P Studio, Nippon Columbia, Bandai Namco Entertainment, Anime Consortium Japan",Crunchyroll,"Gathering, Lesprit",4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,5663,4175,14954,30,938,6424,424,665,6503,283.0,252.0,675.0,1252.0,1177.0,708.0,231.0,114.0,46.0,65.0,Cinderella Girls Gekijou: Climax Season,Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12362,34332,Hulaing Babies,600,"Slice of Life, Comedy",Unknown,フライングベイビーズ,TV,12,"Jan 11, 2019 to Mar 29, 2019",Winter 2019,Unknown,Unknown,Gaina,Original,5 min. per ep.,PG-13 - Teens 13 or older,8583,7568,3303,3,228,1216,111,452,1296,40.0,30.0,93.0,251.0,287.0,205.0,115.0,60.0,49.0,44.0,Hulaing Babies Petit,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
